Id,SalePrice
2735,137752.63955985394
2736,133900.27644985667
2737,120329.09744030976
2738,134277.88654104198
2739,160479.92760144864
2740,137499.882994048
2741,151907.3718760522
2742,150603.97509821327
2743,152046.72144741542
2744,164067.79758392114
2745,145378.36955083985
2746,139035.84815806703
2747,143177.24179358402
2748,117055.99764278185
2749,130191.38961367862
2750,137940.23489401792
2751,135036.86149409413
2752,221269.07856646986
2753,155384.08215071465
2754,229705.37898147776
2755,125130.63760452654
2756,93316.05192847211
2757,67796.10682240842
2758,84033.18167934178
2759,149823.22755306013
2760,116758.66392609884
2761,150117.00836025007
2762,146734.28295831854
2763,185210.56434673854
2764,144800.310356787
2765,273532.2391429447
2766,138043.67359273593
2767,87410.05777512345
2768,129172.59483089375
2769,131285.773805313
2770,148920.47007371462
2771,108062.88924889413
2772,113885.39579158225
2773,150126.3848562449
2774,131553.6410857974
2775,119277.72649844553
2776,141371.67970097574
2777,137160.10103380092
2778,109532.24604746097
2779,127178.32532781681
2780,101583.97618928071
2781,96267.4378582405
2782,88650.38095501468
2783,98371.68101039932
2784,122194.39980232183
2785,137141.09524093414
2786,70659.68607425362
2787,126380.30933922422
2788,69946.11401500525
2789,167773.7024433003
2790,90956.67717156197
2791,118755.5154924648
2792,50461.92655730287
2793,166461.643005912
2794,99545.17505604684
2795,121512.61124021112
2796,102928.15056174157
2797,210678.43126885543
2798,107928.76463725067
2799,110386.75178993198
2800,62748.935791785974
2801,104338.33631571228
2802,134377.57291241753
2803,159113.8364982225
2804,130116.28434038097
2805,105432.70793709635
2806,86748.08942416802
2807,157804.003711812
2808,156120.71235800144
2809,134200.99580601684
2810,129741.89695582923
2811,158491.12465361864
2812,154765.92577574638
2813,136590.86728337672
2814,147613.95744841034
2815,109016.24289411433
2816,249473.0815345971
2817,162407.83398526866
2818,128363.26100877847
2819,155493.5040217701
2820,146094.58280083758
2821,104314.29191059858
2822,200203.23617407112
2823,314372.82863098494
2824,174623.66349553995
2825,156943.07583530562
2826,131635.54867034176
2827,144415.43986146874
2828,214229.55313186083
2829,205200.49309504614
2830,223953.57391463715
2831,175153.24530741153
2832,253583.84749676322
2833,287848.5721891723
2834,207010.90592388526
2835,212549.5094719168
2836,193497.50642134628
2837,161082.9233474591
2838,156531.72732036593
2839,176246.02242492756
2840,199249.83624036348
2841,207460.47675991966
2842,226603.73552696084
2843,151228.56536174734
2844,170338.79407030297
2845,121854.55083953717
2846,213113.59761231876
2847,199185.6044588819
2848,214604.73543999667
2849,199728.44032171735
2850,284169.64000048564
2851,220729.7587195662
2852,238482.4829614757
2853,242561.52872845775
2854,141760.26601795375
2855,204931.78942330458
2856,205800.11910255902
2857,187851.30158004252
2858,202648.1814348504
2859,113893.81288981189
2860,120501.98296386676
2861,128161.42910148116
2862,192525.98913841014
2863,129693.70168566142
2864,238376.7583881688
2865,142664.4159180268
2866,139663.17915303036
2867,93425.38382448902
2868,96812.37415724367
2869,99617.92806245352
2870,129157.10552038555
2871,83526.71267456784
2872,38918.882947233855
2873,103287.55391534946
2874,145387.56980670127
2875,112567.88274925096
2876,165567.33595487237
2877,137131.6987797204
2878,165458.05360653356
2879,142373.18026547198
2880,98318.23891400108
2881,155010.39030980453
2882,171921.56018660925
2883,194810.63761388397
2884,199898.72030770988
2885,188464.26978869864
2886,225225.26844201304
2887,87629.07798627604
2888,132176.187078137
2889,46249.42123072996
2890,78846.9473715602
2891,135022.73118611283
2892,39887.06595894028
2893,84063.42692069887
2894,44294.989830316976
2895,316207.0798735073
2896,287563.8580884335
2897,192924.09693703908
2898,148868.47579668526
2899,211682.1564095695
2900,153393.61982652097
2901,213177.83709522846
2902,179358.22532021214
2903,341566.74391109357
2904,342660.39402045764
2905,84485.0305619773
2906,207644.6296635783
2907,110866.85503916194
2908,134894.65096828158
2909,148934.93183668162
2910,81068.83499009091
2911,78782.74266116439
2912,146223.24251261094
2913,83050.95101171262
2914,80197.14999184763
2915,87255.27399071687
2916,81006.76203750275
2917,156380.29021453683
2918,116267.86749804378
2919,228233.76908452128
